sentence,sentence_type
ils veulent aller de Marvejols jusqu'à Montbazon,from_to
ils veulent aller de Saint-Claude jusqu'à Grenoble-Gare-Routière,from_to
ils veulent aller de Epernay jusqu'à TOURS LYCEE GRANDMONT,from_to
ils veulent aller de Lunéville jusqu'à Châteauroux,from_to
ils veulent aller de Brive-la-Gaillarde jusqu'à Saint-Lô,from_to
ils veulent aller de Lyon-Saint-Paul-la-Feuilée jusqu'à Boën,from_to
ils veulent aller de Mont-de-Marsan jusqu'à Lichtenberg-(Eglise).,from_to
ils veulent aller de Rémilly jusqu'à Bois-d'Oingt-Centre,from_to
ils veulent aller de Sète jusqu'à Pontarlier,from_to
ils veulent aller de Rives jusqu'à Villedieu (Gare),from_to
ils veulent aller de Cernay-(Lycée) jusqu'à Romorantin-Lycée-de-F,from_to
ils veulent aller de Comines (France) jusqu'à Lamballe,from_to
ils veulent aller de L'Aigle jusqu'à La-Bresse (Pl Champtel),from_to
ils veulent aller de Neuwiller-R.-Bouxwiller jusqu'à Lison,from_to
ils veulent aller de Herrlisheim (Bas-Rhin) jusqu'à Paris-Austerlitz,from_to
ils veulent aller de Epierre-Saint-Léger jusqu'à Epernay,from_to
ils veulent aller de Tulle jusqu'à Poligny,from_to
ils veulent aller de Monsempron-Libos jusqu'à Le Dorat,from_to
ils veulent aller de Lutterbach Tram-train jusqu'à Dormans,from_to
ils veulent aller de Lourdes jusqu'à Saint-Etienne-Châteaucreux,from_to
ils veulent aller de Vallorcine jusqu'à Grasse,from_to
ils veulent aller de Langon jusqu'à Ville-sous-La-Ferté,from_to
ils veulent aller de Paris-Saint-Lazare jusqu'à Rennes,from_to
ils veulent aller de Riom_Es_M_la_Poste. jusqu'à Langeac,from_to
ils veulent aller de Saint-Georges-d'Aurac jusqu'à Dijon-Ville,from_to
ils veulent aller de Carnoules jusqu'à Versailles-Chantiers,from_to
ils veulent aller de Avallon jusqu'à Châteauroux-Ly-B-Pascal,from_to
ils veulent aller de Bouzonville jusqu'à Pontorson-Mt-Saint-Michel,from_to
ils veulent aller de Blois-Chambord jusqu'à Die,from_to
ils veulent aller de Nogent-sur-Seine jusqu'à Andelot,from_to
ils veulent aller de Laon-Gare-Routière-Poma jusqu'à Bort-les-Orgues,from_to
ils veulent aller de Caen jusqu'à Autun,from_to
ils veulent aller de Delle jusqu'à Ribeauville-Gare-Routiè,from_to
ils veulent aller de La Bastide-Saint-Laurent jusqu'à Sewen-(Eglise),from_to
ils veulent aller de Châteauroux-Lycée-Agric jusqu'à Sélestat-(Schweisguth),from_to
ils veulent aller de Arcachon jusqu'à Ingwiller,from_to
ils veulent aller de Dompierre-Halte-Rout. jusqu'à Hyères,from_to
ils veulent aller de Gardanne jusqu'à Sospel,from_to
ils veulent aller de Colmar jusqu'à Saint-Martin-d'Hères,from_to
ils veulent aller de Saint-Jean-de-Maurienne-A. jusqu'à Kruth,from_to
ils veulent aller de Corcieux Le Conti jusqu'à Privas-Cours-du-Palais,from_to
ils veulent aller de Bressuire jusqu'à Chartres,from_to
ils veulent aller de Flers jusqu'à Auxonne,from_to
ils veulent aller de Quimperlé jusqu'à Romans-Bourg-de-Péage,from_to
ils veulent aller de Lichtenberg-(Eglise). jusqu'à Chaumont-sur-Tharonne,from_to
ils veulent aller de Sarrebourg-Hôpital jusqu'à Thionville,from_to
ils veulent aller de Ambert jusqu'à Berthelming-Mairie,from_to
ils veulent aller de Montbrison jusqu'à Surdon,from_to
ils veulent aller de Barenton-sur-Serre jusqu'à Lyon-Perrache,from_to
ils veulent aller de Bédarieux jusqu'à Valenciennes,from_to
ils veulent aller de Souillac jusqu'à Lyon-Saint-Paul,from_to
ils veulent aller de Hombourg (Chapelle) jusqu'à Paris-Est,from_to
ils veulent aller de Alès jusqu'à Epernay,from_to
ils veulent aller de Le-Verdon jusqu'à Lozanne,from_to
ils veulent aller de Volvic jusqu'à Saint-Aignan-Noyers,from_to
ils veulent aller de Evian-les-Bains jusqu'à Kruth,from_to
ils veulent aller de Elbeuf-Saint-Aubin jusqu'à Dunkerque,from_to
ils veulent aller de Carcassonne jusqu'à Bréauté-Beuzeville,from_to
ils veulent aller de Sedan-Place-Calonne jusqu'à Fécamp,from_to
ils veulent aller de Privas-Cours-du-Palais jusqu'à Pontarlier,from_to
ils veulent aller de Ambérieu-en-Bugey jusqu'à Chinon-Lycée-Rabelais,from_to
ils veulent aller de BarentonÂ Cel jusqu'à Lure,from_to
ils veulent aller de Le-Blanc-Pl-du-Bateau jusqu'à Port-Boulet,from_to
ils veulent aller de Dax jusqu'à Lorient,from_to
ils veulent aller de Mirecourt jusqu'à Luneville-LP,from_to
ils veulent aller de Thiers jusqu'à Romorantin-BA-G.R.,from_to
ils veulent aller de Bourg-en-Bresse jusqu'à Wesserling,from_to
ils veulent aller de Saint-Marcellin jusqu'à Angoulême,from_to
ils veulent aller de Mullheim-Baden-Bf jusqu'à Le-Blanc-Pl-du-Bateau,from_to
ils veulent aller de Rethel jusqu'à Paris-Montparnasse 1-2,from_to
ils veulent aller de Montmédy jusqu'à Royan,from_to
ils veulent aller de Château-Gaillard jusqu'à WOERTH RHEIN,from_to
ils veulent aller de Lamballe jusqu'à Vezin-Carrefour,from_to
ils veulent aller de Lauterbourg jusqu'à Laon,from_to
ils veulent aller de Quimper jusqu'à Cerbère,from_to
ils veulent aller de Albi-Ville jusqu'à Latour de Carol,from_to
ils veulent aller de Saint-Louis-57-Incliné jusqu'à Besançon-Viotte,from_to
ils veulent aller de Saint-Lô jusqu'à Frasne,from_to
ils veulent aller de Saint-Emilion jusqu'à Alès,from_to
ils veulent aller de Aubenas-Pl.-de-la-Paix jusqu'à La Rochelle-Ville,from_to
ils veulent aller de Orléans jusqu'à Mirecourt (Lycée Agric),from_to
ils veulent aller de Bettembourg jusqu'à Saint-Gilles-Croix-de-Vie,from_to
ils veulent aller de Lyon-Part-Dieu jusqu'à Etang,from_to
ils veulent aller de Luchon jusqu'à Carpentras,from_to
ils veulent aller de Communay-Stade jusqu'à Longueville (S.-et-M.),from_to
ils veulent aller de La-Bresse (Pl Champtel) jusqu'à Saint-Sulpice (Tarn),from_to
ils veulent aller de Louhans jusqu'à Biganos-Facture,from_to
ils veulent aller de Arras jusqu'à Saint-Germain-des-Fossés,from_to
ils veulent aller de Issoire-Lycée-Deville jusqu'à Bouzonville,from_to
ils veulent aller de Rosporden jusqu'à Toulon,from_to
ils veulent aller de Auch jusqu'à Vallorcine,from_to
ils veulent aller de Aix-Gare-Routière jusqu'à Granville,from_to
ils veulent aller de Janzé jusqu'à Langon,from_to
ils veulent aller de Saint-Etienne-Châteaucreux jusqu'à La Roche-sur-Yon,from_to
ils veulent aller de Ussel jusqu'à Champagnole-PE-Victor,from_to
ils veulent aller de Le Lioran jusqu'à Cernay (Haut-Rhin),from_to
ils veulent aller de Montbéliard-Ville jusqu'à Albi-Ville,from_to
ils veulent aller de Bourgoin-Jallieu jusqu'à Landerneau,from_to
ils veulent aller de Freiburg-Breisgau jusqu'à Modane,from_to
ils veulent aller de Wingen-sur-Moder jusqu'à Trier-Hbf (Trèves),from_to
ils veulent aller de Morcenx jusqu'à Poule-Mairie,from_to
ils veulent aller de Mulhouse-Gare-Centrale jusqu'à Bayonne,from_to
ils veulent aller de Biel jusqu'à Ste-Marie/-Ms-(-Théâtre,from_to
ils veulent aller de Aillevillers jusqu'à Decize,from_to
ils veulent aller de Wissembourg jusqu'à Grenoble U.-Gières,from_to
ils veulent aller de Lunéville (Cité Scolai) jusqu'à Franois,from_to
ils veulent aller de St Pol sur Ternoise jusqu'à Trier-Hbf (Trèves),from_to
ils veulent aller de Mâcon-Ville jusqu'à Marseille-Saint-Charles,from_to
ils veulent aller de Besançon-Franche-Comté jusqu'à Rosporden,from_to
ils veulent aller de Chedde jusqu'à Mantes-la-Jolie,from_to
ils veulent aller de Pagny-sur-Moselle jusqu'à Cambrai Ville,from_to
ils veulent aller de Libourne jusqu'à Lille Flandres,from_to
ils veulent aller de Ax-les-Thermes jusqu'à Basel-SBB,from_to
ils veulent aller de Sens jusqu'à Paris-Est,from_to
ils veulent aller de Nexon jusqu'à Riquewihr-Poste,from_to
ils veulent aller de Riom-Châtel-Guyon jusqu'à Villefranche-sur-Saône,from_to
ils veulent aller de Rennes jusqu'à Cormery,from_to
ils veulent aller de Le Creusot jusqu'à Saint-Etienne-Châteaucreux,from_to
ils veulent aller de Epinal jusqu'à Saint-Chély-d'Apcher,from_to
ils veulent aller de La Bresse Le Lispach jusqu'à Sarrebourg (Place Math),from_to
ils veulent aller de Montauban-Ville-Bourbon jusqu'à Lyon-Saint-Paul-Quai-Bondy,from_to
ils veulent aller de Sélestat-(Schweisguth) jusqu'à Rouen-Gare-Routière,from_to
ils veulent aller de Saint-Jean-Pied-de-Port jusqu'à Strasbourg,from_to
ils veulent aller de Villedieu (Gare) jusqu'à Arras,from_to
ils veulent aller de Nantes jusqu'à Dourdan,from_to
ils veulent aller de Menton jusqu'à Haguenau,from_to
ils veulent aller de Ettendorf-(Angle-Pont) jusqu'à Sarralbe Centre,from_to
ils veulent aller de Sarlat jusqu'à TOURS LYCEE GRANDMONT,from_to
ils veulent aller de Sancerre-Porte-Cesar jusqu'à Issoudun-Jardin,from_to
ils veulent aller de Font-Romeu-Odeillo-Via jusqu'à Château-Renault,from_to
ils veulent aller de Cambo-les-Bains jusqu'à Gramat,from_to
ils veulent aller de Saillat-Chassenon jusqu'à Paris-Est,from_to
ils veulent aller de Châteaubriant jusqu'à Routot-Place-de-mairie,from_to
ils veulent aller de Laqueuille jusqu'à Le Lioran,from_to
ils veulent aller de Montréjeau-Gourdan-Pol. jusqu'à Albi-Ville,from_to
ils veulent aller de Cannes jusqu'à Luc-en-Diois,from_to
ils veulent aller de Latour de Carol jusqu'à Saint-Léonard Centre,from_to
ils veulent aller de Surdon jusqu'à Poitiers,from_to
ils veulent aller de Plouaret-Trégor jusqu'à Arcachon,from_to
ils veulent aller de Chamonix-Mont-Blanc jusqu'à St Quentin,from_to
ils veulent aller de Auxerre-Saint-Gervais jusqu'à Esvres,from_to
ils veulent aller de Lunel jusqu'à Benfeld,from_to
ils veulent aller de Clamecy jusqu'à Saint-Dizier,from_to
ils veulent aller de Mons jusqu'à Le Grau-du-Roi,from_to
ils veulent aller de Lamure-sur-Azergues jusqu'à Thiers,from_to
ils veulent aller de Albertville jusqu'à Laveline-d-Bruy. Mairie,from_to
ils veulent aller de Charleville-Mézières jusqu'à Laroche-Migennes,from_to
ils veulent aller de Cluses (Hte-Savoie) jusqu'à Issoudun-Jardin,from_to
ils veulent aller de Nort-sur-Erdre jusqu'à Saint-Brieuc,from_to
ils veulent aller de Pauillac jusqu'à Granville,from_to
ils veulent aller de Callac jusqu'à Dijon-Ville,from_to
ils veulent aller de Metz-Ville jusqu'à Dompierre-Halte-Rout.,from_to
ils veulent aller de Grenoble jusqu'à Abancourt,from_to
ils veulent aller de Grenoble-Gare-Routière jusqu'à Digoin,from_to
ils veulent aller de Bouxwiller-Babenhausen jusqu'à Sucé-Sur-Erdre,from_to
ils veulent aller de Rambervillers jusqu'à Revigny,from_to
ils veulent aller de Lannion jusqu'à Neuilly-lès-Dijon,from_to
ils veulent aller de Reignac-Bourg-Du-Fau jusqu'à Etaples Le Touquet,from_to
ils veulent aller de Sarrebourg jusqu'à Vendôme,from_to
ils veulent aller de Liepvre-(-R.-GUTH-) jusqu'à Abancourt,from_to
ils veulent aller de Saint-Aignan-Noyers jusqu'à Vic-le-Comte,from_to
ils veulent aller de Saint-Jean-de-Bassel-Eglis jusqu'à Saint-Brieuc,from_to
ils veulent aller de Vire-Centre jusqu'à Elbeuf-Saint-Aubin,from_to
ils veulent aller de La Roche-sur-Yon jusqu'à Mazamet,from_to
ils veulent aller de Romilly-sur-Seine jusqu'à Sarrebourg-Hôpital,from_to
ils veulent aller de Narbonne jusqu'à Béthune,from_to
ils veulent aller de Castelsarrasin jusqu'à Biganos-Facture,from_to
ils veulent aller de Clelles-Mairie jusqu'à Quimper,from_to
ils veulent aller de Vitry-le-François jusqu'à Tessonnières,from_to
ils veulent aller de Vannes jusqu'à Franois,from_to
ils veulent aller de Millau jusqu'à La Bastide-Saint-Laurent,from_to
ils veulent aller de Thionville jusqu'à Chamonix-Mont-Blanc,from_to
ils veulent aller de Saint-Etienne-Chtx GR jusqu'à Saint-Cyprien-Arènes,from_to
ils veulent aller de Veigné jusqu'à Cherbourg,from_to
ils veulent aller de Neussargues jusqu'à Felletin-Gare,from_to
ils veulent aller de Troyes jusqu'à Marmande,from_to
ils veulent aller de Roanne-Gare-Routière jusqu'à Mulhouse,from_to
ils veulent aller de Benfeld jusqu'à Lourdes,from_to
ils veulent aller de Langogne jusqu'à Saint-Denis-près-Martel,from_to
ils veulent aller de Pont-de-Dore jusqu'à Lozanne,from_to
ils veulent aller de Valenciennes jusqu'à Bois-d'Oingt-Centre,from_to
ils veulent aller de Yvetot jusqu'à Reims,from_to
ils veulent aller de Guingamp jusqu'à Dossenheim-(Mairie),from_to
ils veulent aller de Sucé-Sur-Erdre jusqu'à Creil,from_to
ils veulent aller de Villefranche-Vernet-l.B jusqu'à Rolleville,from_to
ils veulent aller de Villefranche-sur-Saône jusqu'à Frohmuhl- (Lavoir),from_to
ils veulent aller de Douai jusqu'à Lunel,from_to
ils veulent aller de Rambervillers (11 Nov) jusqu'à Evreux,from_to
ils veulent aller de Givet jusqu'à Toury,from_to
ils veulent aller de Bar-le-Duc jusqu'à Thiers,from_to
ils veulent aller de Rang du Fl. Verton Ber. jusqu'à Les Laumes-Alésia,from_to
ils veulent aller de Tarbes jusqu'à Lyon-Perrache,from_to
ils veulent aller de Rodez jusqu'à Limeray,from_to
ils veulent aller de Coppet jusqu'à Vitry-le-François,from_to
ils veulent aller de Lièpvre-(Rte-Vancelle) jusqu'à Morteau,from_to
ils veulent aller de Gannat jusqu'à Culoz,from_to
ils veulent aller de Vierzon jusqu'à Mauriac,from_to
ils veulent aller de Montivilliers jusqu'à Noirétable,from_to
ils veulent aller de Diemeringen jusqu'à Poule-Mairie,from_to
ils veulent aller de Sarrebourg-LP-Messmer jusqu'à Narbonne,from_to
ils veulent aller de Bort-les-Orgues jusqu'à Toul,from_to
ils veulent aller de Besançon-Viotte jusqu'à Vendôme-Villiers-s-Loir,from_to
ils veulent aller de Bresse-Claudel (la) jusqu'à Hendaye,from_to
ils veulent aller de Antibes jusqu'à Morez Lycée,from_to
ils veulent aller de Abbeville jusqu'à Aix-les-Bains-le-Revard,from_to
ils veulent aller de Rolleville jusqu'à Saint-Jean-Pied-de-Port,from_to
ils veulent aller de Liverdun jusqu'à Blois-Chambord,from_to
ils veulent aller de Sarreguemines jusqu'à Carhaix,from_to
ils veulent aller de Thouars jusqu'à Chinon,from_to
ils veulent aller de Hendaye jusqu'à Cannes,from_to
ils veulent aller de Vif jusqu'à Kehl,from_to
ils veulent aller de Delémont jusqu'à Cambo-les-Bains,from_to
ils veulent aller de Saverne jusqu'à Annemasse,from_to
ils veulent aller de Aix-en-Provence jusqu'à Rémilly,from_to
ils veulent aller de Saint-Aignan-Pl-Wilson jusqu'à Esvres,from_to
ils veulent aller de Bourges jusqu'à Port-Bou,from_to
ils veulent aller de Chaumont jusqu'à Châlons-en-Champagne,from_to
ils veulent aller de Allamps-Esat jusqu'à Vernon-Giverny,from_to
ils veulent aller de Paimpol jusqu'à Lyon-Saint-Paul-la-Feuilée,from_to
ils veulent aller de Maubeuge jusqu'à Le Mont St Michel,from_to
ils veulent aller de Mauzé jusqu'à Le-Breuil-sur-Couze-Lyc,from_to
ils veulent aller de Luc-en-Diois jusqu'à Vertaizon,from_to
ils veulent aller de Lyon-Gorge-de-Loup jusqu'à Saint-Priest,from_to
ils veulent aller de Gap jusqu'à Saint-Chély-d'Apcher,from_to
ils veulent aller de Landerneau jusqu'à Latour-de-Carol-Enveitg,from_to
ils veulent aller de Obernai jusqu'à St Omer,from_to
ils veulent aller de Is-sur-Tille jusqu'à Saint-Jean-de-Bassel-Eglis,from_to
ils veulent aller de Lozanne jusqu'à Lichtenberg-(Eglise).,from_to
ils veulent aller de Chinon jusqu'à Orange,from_to
ils veulent aller de Mauriac-Lycée-Cortat jusqu'à Perpignan,from_to
ils veulent aller de Le-Breuil-sur-Couze-Lyc jusqu'à Martigues,from_to
ils veulent aller de Béthune jusqu'à Sélestat-(Schweisguth),from_to
ils veulent aller de Tours jusqu'à Valençay,from_to
ils veulent aller de Poule-Mairie jusqu'à Noirétable,from_to
ils veulent aller de Bar-sur-Aube jusqu'à Bourg-en-Bresse Gare R,from_to
ils veulent aller de Sarralbe Centre jusqu'à Rolleville,from_to
ils veulent aller de Boussens jusqu'à Luc-en-Diois,from_to
ils veulent aller de Châteaudun jusqu'à Brou,from_to
ils veulent aller de Saint-Florentin-Vergigny jusqu'à Paris-Montparnasse 1-2,from_to
ils veulent aller de Laon jusqu'à Saverne,from_to
ils veulent aller de Chagny jusqu'à Bourges-Gare-Routière,from_to
ils veulent aller de Luzy(Nièvre) jusqu'à Carmaux,from_to
ils veulent aller de Châteauroux-Charmilles jusqu'à Aubenas-Pl.-de-la-Paix,from_to
ils veulent aller de Wesserling jusqu'à Krimmeri-Meinau,from_to
ils veulent aller de Morez Lycée jusqu'à Rosporden,from_to
ils veulent aller de Damblain Eglise jusqu'à Cherbourg,from_to
ils veulent aller de Saint-Brieuc jusqu'à Bricon(la Poste),from_to
ils veulent aller de Saint-Vit jusqu'à Saint-Louis-57-Incliné,from_to
ils veulent aller de Niort jusqu'à Gap,from_to
ils veulent aller de Evreux jusqu'à Chatillon-Mail,from_to
ils veulent aller de Verneuil-sur-Serre jusqu'à Aix-en-Provence,from_to
ils veulent aller de Mauriac jusqu'à Sedan-Place-Calonne,from_to
ils veulent aller de Dol jusqu'à Bruyères (Vosges),from_to
ils veulent aller de Saint-Dié-des-Vosges jusqu'à Ste-Marie-/-Mines-Maire,from_to
ils veulent aller de Loudrefing jusqu'à Vallorcine,from_to
ils veulent aller de Limoges-Bénédictins jusqu'à Saverne-(Pl.-Dragons),from_to
ils veulent aller de Calais Ville jusqu'à Berthelming-Mairie,from_to
ils veulent aller de Bitche jusqu'à Hattmatt-S.-Polyvalente,from_to
ils veulent aller de Château-Renault jusqu'à Normandie,from_to
ils veulent aller de Etaples Le Touquet jusqu'à Longuyon (Collège),from_to
ils veulent aller de La Souterraine jusqu'à Sélestat-(Schweisguth),from_to
ils veulent aller de Andelot jusqu'à Beauvais-Gare-SNCF,from_to
ils veulent aller de Grandris-Centre jusqu'à Tessonnières,from_to
ils veulent aller de Clermont-de-l'Oise jusqu'à Nogent-sur-Seine,from_to
ils veulent aller de WINDEN PFALZ jusqu'à Le-Blanc-Pl-du-Bateau,from_to
ils veulent aller de Neustadt (Weinstr) Hbf jusqu'à Decize,from_to
ils veulent aller de Besançon-Mouillère jusqu'à Creil,from_to
ils veulent aller de Champagnole-PE-Victor jusqu'à Lyon-Gorge-de-Loup,from_to
ils veulent aller de Lesparre jusqu'à Meroux,from_to
